tokenAddress,from,tokenAmount,paycoinAmount
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x93093D85f65ac30866E2Bf1F8F983B14D78e092C,8765281375282664,902016588496401245671
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x9a1A3B806EF6C53291204a382Db4BD678A67C420,442144256174436488,267376872166049981895
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x5Cf9395d26f33beB3b0C707e9B90d146723803e7,496163273758335782,54890292615313434119658
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xf4B590898bcf0f5113068CD9Dd07aaee0f3B11D8,1025371410099528569376,3468161560705909732435
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x76Bb2D200b2292e27330593BBdeb5033729E1cDF,1461106528864575273166,5013839522525432520615
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe78cbEA4967C63199dA698Ac318bAcC56785b5da,53015090155656106430,33342454356364332325009
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xb91fa2874F394ed50c0e150D77c9c186B9f15422,561723219802254116,363337684181848019079
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xC73B2c54Df638a8C81f9c7Cb3e6074a08bfAe602,148063391159261006692,474787993393607926046
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x344B5C1213e561FB450Ca58E32D8b2b06a8eB548,240314763267442720,6358949207986083903299
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x5431F4e3F34374f0177C56B1418B659257b1524a,13194025606819787722,8429730718436740536024
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1cFe3dB0B28282B573dc4C5E2575452d5B936E0C,164087438341231054,4513568322494177092148
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xE2B4AD165eFdF776A33ce861B02b1feb110a6604,10532006483384803557657,32498430192350615958334
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x689AF93DC9D4e6Da145Eff6398ae792fe4BaD8dD,2853913971440085447506,9447589716537681513667
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x9a1A3B806EF6C53291204a382Db4BD678A67C420,800891200667806657,20884270477991599303083
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x51bA50df645da5729bB513fA3293459E50449092,7827102980945786,219292760778156475087
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xb91fa2874F394ed50c0e150D77c9c186B9f15422,30788043502620725,865994404423646758286
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xA5783B6d849Af89134a9e22C0E617c3b150a05d3,26234214859470006,742215828449388807402
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xde62AAb395765b45FbC14fcF3952176CD6816f27,2662904962256941960869,10164085524060245121660
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x9172507e25bAF34C10cdBCeFC7625F87c1EFf8a4,61230423404959099965,38874397096752422920168
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xE7dbe3372e690fd1D7870901d2781387d57ee0bC,450590698531406019,12227421800752552914058
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x0759bc565CFEd39Ef4098FfFA230f35D10B811c7,1186452085161126164056,4279126655095693434513
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xC5DaFE845c35289D84EfbdC0484274300e8EdFE1,172288361044237709473,633818921802101532332
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x5Ed1C7671B13cF1873FD94f22192f1880A3f57D8,2773381596285578084652,10108437094836794630381
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xD82F5177a5F6886Ec9505bD9398Ae7a2ECF7aeD8,1200690881135437435533,4516484692721264250002
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x21b42413bA931038f35e7A5224FaDb065d297Ba3,1531927093038883824,55979085180048300099701
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x4eeA6E28F723E30FcF88acf448FB63813E08549B,3289768185711075146131,12373589467596372431506
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xceEfC04844a1B7b45fE86E5928390fDd0c0b180D,2947529790887597196167,9988841213477294329109
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x0362C982AB697e34B10f0afc85Deb8572aAbB274,65145510082002424,3194833749158449482784
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xB014cA81B58592BB19efc8232f1E3D047D5B1722,766350274893582763239,2650955147236297547295
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xd6409E82D95eCC6cB3Bc65698824d1db8eDea9b6,8436345719306523,415881752081968069807
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x73c5d17b87A15b72FaE99Bd4Dba063e959792E7D,426812358463725618,22353236875570125516698
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x08A6018E022A33b4B794b0b30839bcE739696EbC,28214182221138406976,18058231734730163417460
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x0193f140a705604132a85Bc1734dD32D025fACe3,6250878030566786412,4041461240158673138984
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x3d8C86a810d3E84a3194d278B921F4cDbe085Bc1,423208497410108130170,1461576298835600364603
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x6276b885379Fc54d16C0773f0e4F8b91D415A360,7102243193476477,389519080125382345636
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x25a509da5DfBe06397dbfe5F82e97fbFB75C237B,2040872228693065570661,7150876455105034948531
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x30fa36558A45Cb775a767BC1EA3F656899e20326,2199284388079185697384,7901925321918111049763
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x44827fEAE248795B60B243440BCf8FdEfAb68EFD,1264170594520563,69415490924294213424
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x41b19083452265c7B7d2324D615CDE5968B99379,19264535163702399726,12097385218097510977851
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x0e55F689599e89b5F24F764DeB3408Fa1A2D816E,2213588569295476716,1374146349516169746888
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xB014cA81B58592BB19efc8232f1E3D047D5B1722,18748745961300307,1017173802060977487889
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x87Fe3884cCD5b27D8377770A296634110F87859a,2741108312689080174,1723997429054388850856
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x989033E708AEeAb3658D448dcB7Cc330401a5c55,605294039675328618,35873154185653080950174
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x5Adb6008DEB5AE5103d4913Cf7aa041cB32dae8c,26019335484420544,1694632918501480429624
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xde62AAb395765b45FbC14fcF3952176CD6816f27,54504305640116462,4062844421632761831498
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x0193f140a705604132a85Bc1734dD32D025fACe3,4272108543706909953,2626570505972016435303
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xcEaAea1f3e4b0f779dC05Ae13dd1110138F8c34d,36388395159952110,2741438328849298106322
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x3d8C86a810d3E84a3194d278B921F4cDbe085Bc1,1399355264930927669,861751868817801477360
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x94334a4B65Bfb62c54B4c4b854Ee86f0fdDC6737,529697520329077298420,1689949023616249198517
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x0362C982AB697e34B10f0afc85Deb8572aAbB274,967548706857757029,594911659754035491989
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x93093D85f65ac30866E2Bf1F8F983B14D78e092C,1756549172295803768,1052705987018952332379
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xE7dbe3372e690fd1D7870901d2781387d57ee0bC,4178848590646074445751,13693759340292576983929
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x0759bc565CFEd39Ef4098FfFA230f35D10B811c7,718271741060727742744,2420380717988107485544
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x0759bc565CFEd39Ef4098FfFA230f35D10B811c7,239690243895070861455,812171971892464361285
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x76Bb2D200b2292e27330593BBdeb5033729E1cDF,8229424259405284850,4879008785589896376790
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x49F07764389B0641C820C6bcB470E42cC89e92BA,452453262455240008,33529121376892498830676
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xBaa3bb6E00F9BB3d4FEc8aF8aaf35dfAFeC9fEce,7609029941936745433,23937799155141782078
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x260013180219B4B69212d0377E1e309749DD6ef5,1737094292406170598729,5962545639239291455809
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x9a1A3B806EF6C53291204a382Db4BD678A67C420,37993466189571506,3009631619206622443837
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe78cbEA4967C63199dA698Ac318bAcC56785b5da,56799748331947432920,33908465285971562238724
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x989033E708AEeAb3658D448dcB7Cc330401a5c55,75639967283093496012,43884715867568333412563
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xd32d78003cae40cca6E156cF49b3508A37404F73,22188805841710907450,13009265803230567884443
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x89c568F573C282f83F802F0685F878CD727d80bc,2469133529835623,181297060847269894126
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x25a509da5DfBe06397dbfe5F82e97fbFB75C237B,60086893544429975,3531029389647666636443
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x989033E708AEeAb3658D448dcB7Cc330401a5c55,75262082871169327917,43140487374841055274880
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xD41C49B06e5FD3249bB8E8E6725b89246AD25d3f,3559778030880986228816,10216876856547209652962
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xfA3dAD1FecF5C286DEB431c4B45BBED1116C25af,113283010439146241578,331557522872683796674
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1a20d10c5Af3Ec2D59522D1d868D4124a0B64153,203819717411838709,9036835081901529755693
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xB86340BD1c5F7dB534B703E5A44A974548892B38,326458795045844166,15514122471804158066345
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x51bA50df645da5729bB513fA3293459E50449092,1407292905638073,70647203974190799761
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x44827fEAE248795B60B243440BCf8FdEfAb68EFD,31389128745109970908,87190664976401968495
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x87Fe3884cCD5b27D8377770A296634110F87859a,473551585490989491,267972194681426005759
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x271dc1e9F66330E1a1dbc1F0F465184F56B71268,467951235400009225,266228792240481244268
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x41f80C04512D90d9EF63472aAAd9B3AABA2F3A88,360828680467950143,204622187241703760910
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xD17220fC6813DE0E91e5ECAcCbf1b858e07d56FD,113423635875114904,5712264077245036974836
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xF4Ed726c3F10068914Db7B485e4b30E63D7EBaF1,500774470011283313753,1240173409405065491654
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xB86340BD1c5F7dB534B703E5A44A974548892B38,11001448151270623794216,28887092254621072003191
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xD8D5003BD51EF5307F2268B27e18dCEBeff77998,6280189361263444100,3699731970011088007785
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xcFe3a516e7cbAEcCc7526B486B9a4b158B44c646,9334330883175650420135,27246549842957401687291
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7Be7807E16233c7875E405C8eD7EdA4d595b477a,141821060333857466,7013424003822182816543
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xb91fa2874F394ed50c0e150D77c9c186B9f15422,6641275265495641212271,20567482149374910684523
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x271dc1e9F66330E1a1dbc1F0F465184F56B71268,239047458276485150,136319441018296105604
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x3dc9E0a61a98821bd8bB2C5363aD8169B49CEb34,217280849094628928,10187761124563544523422
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x9a1A3B806EF6C53291204a382Db4BD678A67C420,31224453432026981719,17962387190607541869751
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x61BFBE91587C7315A01f4524b06Bf64Af64047F6,11860009220999882383,6904948261212556907709
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xE2B4AD165eFdF776A33ce861B02b1feb110a6604,13081840266477344949595,44493428251691648870860
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xBC23FCdbeCe908FC424Eb442b5d1AFb0D5993324,586770339551594651,27950385747832611248878
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xD82F5177a5F6886Ec9505bD9398Ae7a2ECF7aeD8,12109289384688159,624210662848733616878
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x30fa36558A45Cb775a767BC1EA3F656899e20326,20346699968444469785,12080514353566747483630
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x89c568F573C282f83F802F0685F878CD727d80bc,10835972881621109,488801759196153310820
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1a20d10c5Af3Ec2D59522D1d868D4124a0B64153,23110432004400833,1045095903092559516714
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xD942a16F67fb9b0534FFa1D1FEc439Ae07510877,9601702254485399423,5793600300081589712527
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x5Adb6008DEB5AE5103d4913Cf7aa041cB32dae8c,10764425817861816,489299410088124473173
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xA5783B6d849Af89134a9e22C0E617c3b150a05d3,49709014412058024557,192931164278984626409
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xC73B2c54Df638a8C81f9c7Cb3e6074a08bfAe602,298605576527452308701,1161289474225826153412
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xcFe3a516e7cbAEcCc7526B486B9a4b158B44c646,11321697363448565125,6872576398412863927003
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x71Fa541499771988c2B52F7a787F9C82Fc404522,1365175588962553784,74182728247706886152168
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x8544890C7E7f21bF8b3FA7ec433b80df5CC04F4a,17251302398190516471,10547680815132057640838
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xD17220fC6813DE0E91e5ECAcCbf1b858e07d56FD,42394922350273298,2801973979530518225803
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x8544890C7E7f21bF8b3FA7ec433b80df5CC04F4a,1167033734308403386606,4279497971958903449652
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x65a2d884472237288684cB04dbEE7f2C340a18A0,44480025979750543919,26247138975300217650792
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x2D0377757C1fD6097B16Bcd5B83C2B7e05F8B84B,28154286587426612404,103161445643873728192
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xb32C4CaB1E2e79FF6d1948d094bdE48c7a08B38c,10709341352915523,584136633071600302070
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x09bd18b813b1bc6c066Da553D0c93E55a079Dc3a,223162881308119095142,853356300204535624232
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x1866bC5C04ab09aD08118AD134558d5d53163dDE,7510433113395114971,4566793982044044429911
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xD17220fC6813DE0E91e5ECAcCbf1b858e07d56FD,19424501868566452,1027717075586850399458
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x3Ad5bF58C6f9FdEca084C033830f3CA9e70E75D4,118265939809075464909,74177446484972637084970
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x5Ed1C7671B13cF1873FD94f22192f1880A3f57D8,11815940061516259632,7696513821517811013679
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xb32C4CaB1E2e79FF6d1948d094bdE48c7a08B38c,9957537066990098,529007468265328317384
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x08A6018E022A33b4B794b0b30839bcE739696EbC,23615113310874008,1260512095091659066449
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xC73B2c54Df638a8C81f9c7Cb3e6074a08bfAe602,310590511466742811887,775882566799498161388
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x9D4414D600E16975b501019B9131dBB033259cF5,825881085721152319,50046709639146518436116
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x51bA50df645da5729bB513fA3293459E50449092,1066814838638910,66147984027829661480
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x9D4414D600E16975b501019B9131dBB033259cF5,2275172426473180210248,5603001968990844460411
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x5431F4e3F34374f0177C56B1418B659257b1524a,59416423503803226068,42324485749176788079283
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xceB278006D338BEe3132C9Eb0f5D37A2637FD78D,179548194734454988,11199202776296750483271
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xD1340cA7C4f28c312f1115abbEf2956711c3f25b,484675992882785100,33572337831272054065261
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe14b5aAE97178dd73f087F009DcBfd52b5F7961A,3896188829067848303,2838924961782638741057
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x0e55F689599e89b5F24F764DeB3408Fa1A2D816E,1016105992416681651,741515065472913167059
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xB07e53c6E90f7E5B272a7BCC8136899a6E1dAd31,449019260963474268154,1024620976673590532339
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x5Ed1C7671B13cF1873FD94f22192f1880A3f57D8,1191078342464435181053,2739245947129985928551
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x41b19083452265c7B7d2324D615CDE5968B99379,25531784809070711722,17285677193025655621169
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x7Be7807E16233c7875E405C8eD7EdA4d595b477a,6574314614195658850763,14198320017472842089412
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7Be7807E16233c7875E405C8eD7EdA4d595b477a,45841961398693573,2600839834325207523925
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x89c568F573C282f83F802F0685F878CD727d80bc,72730542114177660099,161565438033412014326
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x911951798c45F8F6c74DF1422B3ac4025831d98E,3204872093007837055276,7069556198610665962050
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xb6B81d97314Cda2A06A381E6A5a25E305Fb42Fb3,14444574041322759,735285722914142018106
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x93093D85f65ac30866E2Bf1F8F983B14D78e092C,4388989710946133439,2994948346433984656974
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xA00b7e747aB00b27e2c9EB1b970e140bd2Cb68D4,9716284818847508049,6658570842357666563829
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x5431F4e3F34374f0177C56B1418B659257b1524a,100377768380875117,5298197963973735833396
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xb6B81d97314Cda2A06A381E6A5a25E305Fb42Fb3,259554559482882395,174494345168891932587
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x9172507e25bAF34C10cdBCeFC7625F87c1EFf8a4,14755971510102133765,9965132776857270621161
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x51bA50df645da5729bB513fA3293459E50449092,1960635633167332363,4147396660783052954
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x76Bb2D200b2292e27330593BBdeb5033729E1cDF,8529599970179291777,5757274784203638010130
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x3d8C86a810d3E84a3194d278B921F4cDbe085Bc1,1032932773060730314,699214020600838999546
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xa2A25a1635052F1E11b260b765c75c3A1744af98,2712304250468061882645,5862110459191104619199
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x242F16Ed8f8E347013304672e3928a22624b33Dc,596026033293294390200,1321462506022496911442
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xCc1ab890b74693115a725F74A0738869a784A1Cc,5341632747247352084,3591936659040801278469
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x5431F4e3F34374f0177C56B1418B659257b1524a,27144229164461788,1552961244652728201572
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x344B5C1213e561FB450Ca58E32D8b2b06a8eB548,930924020691708383027,2037768265309551006501
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x9172507e25bAF34C10cdBCeFC7625F87c1EFf8a4,1174252751992614731151,2639605744756530260738
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x94334a4B65Bfb62c54B4c4b854Ee86f0fdDC6737,24965527059680845,1213464564031369799977
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x989033E708AEeAb3658D448dcB7Cc330401a5c55,3638607201861123741349,8368563032958899764579
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xA5783B6d849Af89134a9e22C0E617c3b150a05d3,179675124466121560,121069955288251697261
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xE7dbe3372e690fd1D7870901d2781387d57ee0bC,797857055010884901,43483987776741686299566
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xcFe3a516e7cbAEcCc7526B486B9a4b158B44c646,586359471362489634,39245100368863450039514
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xF4Ed726c3F10068914Db7B485e4b30E63D7EBaF1,528627952305855168076,1190039432293056315981
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xD82F5177a5F6886Ec9505bD9398Ae7a2ECF7aeD8,4398846785267006731,2628075969454356584136
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x03ED71c8EAE7aE81469d4C78799b435F142dba5B,745277918214067503,58023885344614649941759
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xb6B81d97314Cda2A06A381E6A5a25E305Fb42Fb3,273010795908375219459,409043555986424771765
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x41f80C04512D90d9EF63472aAAd9B3AABA2F3A88,1723798009393784108,1019513935089584579255
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7Be7807E16233c7875E405C8eD7EdA4d595b477a,14973366823701123,1391495504739267225652
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x8354832142f5089dc4eDdacCcbb61740EC762275,24184025879880517741,14752896312756376258489
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x2BEe4Fc82b4843A40E5a41329dd865e31CDE8492,168307315917375540,14602168334395722179255
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xC73B2c54Df638a8C81f9c7Cb3e6074a08bfAe602,3121073327152133,267124167300409476722
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xde62AAb395765b45FbC14fcF3952176CD6816f27,3862813491472985600,2351033714052599926429
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xD82F5177a5F6886Ec9505bD9398Ae7a2ECF7aeD8,1648350998538831229,1004821309489929153723
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xB014cA81B58592BB19efc8232f1E3D047D5B1722,12859933230572633,1103784060316327748148
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x5Adb6008DEB5AE5103d4913Cf7aa041cB32dae8c,5541034656858760,477156406439233105165
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xb6B81d97314Cda2A06A381E6A5a25E305Fb42Fb3,2879293740752981,248318245093189454357
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xcEaAea1f3e4b0f779dC05Ae13dd1110138F8c34d,6688501607193477471612,11014703748116698725584
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x89c568F573C282f83F802F0685F878CD727d80bc,208153551585216,17961638520255556403
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xBC23FCdbeCe908FC424Eb442b5d1AFb0D5993324,17196794471002480258855,39274993592383127960375
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x49F07764389B0641C820C6bcB470E42cC89e92BA,69424341847430830,5181647705841688894533
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xE7dbe3372e690fd1D7870901d2781387d57ee0bC,16403050343754658997,9002293977760072921460
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x4e244a11a2f30b3bF411276387f14EA37b38B135,9580726857827690952082,23539207452897460959075
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x30fa36558A45Cb775a767BC1EA3F656899e20326,4954221460133531270677,13087780161897714419494
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1866bC5C04ab09aD08118AD134558d5d53163dDE,41555054918253185,2340614903010793306609
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1a20d10c5Af3Ec2D59522D1d868D4124a0B64153,12134937283290857,688829789340620389584
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x7B1e64e6E1116E802AF13c35D44644E22A410699,9236034329328009896,5121236745290706270182
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x5431F4e3F34374f0177C56B1418B659257b1524a,753856410835170619044,1738833479139435157568
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x9172507e25bAF34C10cdBCeFC7625F87c1EFf8a4,681792856369599414459,1583447846579455046445
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x0e55F689599e89b5F24F764DeB3408Fa1A2D816E,1700805329011203400,945887670977401015769
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xd18E18B8b2E22cf2127915b7a6452290997A46A3,464288108548776543,27739564053752351579630
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x61BFBE91587C7315A01f4524b06Bf64Af64047F6,21214123500472057806,11824018616831461239195
